work_id,concept_id,relation
W3131376036,artificial_intelligence,hasConcept
W3131376036,recombination,hasConcept
W3131376036,demography,hasConcept
W3131376036,gene,hasConcept
W3131376036,genome,hasConcept
W3131376036,sociology,hasConcept
W3004715820,eusociality,hasConcept
W3004715820,biology,hasConcept
W3004715820,insect,hasConcept
W3004715820,sensory_system,hasConcept
W3004715820,olfactory_system,hasConcept
W3004715820,pheromone,hasConcept
W3004715820,olfaction,hasConcept
W3004715820,neuroscience,hasConcept
W3004715820,function_(biology),hasConcept
W3004715820,receptor,hasConcept
W3004715820,evolutionary_biology,hasConcept
W3004715820,functional_diversity,hasConcept
W3004715820,sex_pheromone,hasConcept
W3004715820,olfactory_receptor,hasConcept
W3004715820,zoology,hasConcept
W3004715820,ecology,hasConcept
W3004715820,genetics,hasConcept
W3004715820,hymenoptera,hasConcept
W3125341911,biology,hasConcept
W3125341911,genome,hasConcept
W3125341911,genomics,hasConcept
W3125341911,polyploid,hasConcept
W3125341911,computational_biology,hasConcept
W3125341911,reference_genome,hasConcept
W3125341911,genetic_diversity,hasConcept
W3125341911,evolutionary_biology,hasConcept
W3125341911,epigenomics,hasConcept
W3125341911,whole_genome_sequencing,hasConcept
W3125341911,phenomics,hasConcept
W3125341911,genetics,hasConcept
W3125341911,gene,hasConcept
W3125341911,population,hasConcept
W3125341911,demography,hasConcept
W3125341911,dna_methylation,hasConcept
W3125341911,gene_expression,hasConcept
W3125341911,sociology,hasConcept
W3015079544,microbiome,hasConcept
W3015079544,host_(biology),hasConcept
W3015079544,biology,hasConcept
W3015079544,obligate,hasConcept
W3015079544,ecology,hasConcept
W3015079544,evolutionary_biology,hasConcept
W3015079544,holobiont,hasConcept
W3015079544,population,hasConcept
W3015079544,function_(biology),hasConcept
W3015079544,symbiosis,hasConcept
W3015079544,genetics,hasConcept
W3015079544,demography,hasConcept
W3015079544,bacteria,hasConcept
W3015079544,sociology,hasConcept
W4389626322,genome,hasConcept
W4389626322,biology,hasConcept
W4389626322,evolutionary_biology,hasConcept
W4389626322,metagenomics,hasConcept
W4389626322,bacterial_genome_size,hasConcept
W4389626322,genetics,hasConcept
W4389626322,computational_biology,hasConcept
W4389626322,gene,hasConcept
W3160568774,biology,hasConcept
W3160568774,genome,hasConcept
W3160568774,phylogenetics,hasConcept
W3160568774,phylogenetic_tree,hasConcept
W3160568774,contact_tracing,hasConcept
W3160568774,computational_biology,hasConcept
W3160568774,pandemic,hasConcept
W3160568774,evolutionary_biology,hasConcept
W3160568774,tracing,hasConcept
W3160568774,visualization,hasConcept
W3160568774,genomics,hasConcept
W3160568774,transmission_(telecommunications),hasConcept
W3160568774,tree_(set_theory),hasConcept
W3160568774,coronavirus_disease_2019_(covid-19),hasConcept
W3160568774,genetics,hasConcept
W3160568774,computer_science,hasConcept
W3160568774,data_mining,hasConcept
W3160568774,infectious_disease_(medical_specialty),hasConcept
W3160568774,gene,hasConcept
W3160568774,mathematics,hasConcept
W3160568774,mathematical_analysis,hasConcept
W3160568774,telecommunications,hasConcept
W3160568774,pathology,hasConcept
W3160568774,medicine,hasConcept
W3160568774,operating_system,hasConcept
W3160568774,disease,hasConcept
W1509118950,evolutionary_biology,hasConcept
W1509118950,biology,hasConcept
W1509118950,zoology,hasConcept
W1509118950,genealogy,hasConcept
W1509118950,history,hasConcept
W3013112475,phenome,hasConcept
W3013112475,biobank,hasConcept
W3013112475,quantitative_trait_locus,hasConcept
W3013112475,biology,hasConcept
W3013112475,population,hasConcept
W3013112475,evolutionary_biology,hasConcept
W3013112475,trait,hasConcept
W3013112475,polygenic_risk_score,hasConcept
W3013112475,dimensionality_reduction,hasConcept
W3013112475,principal_component_analysis,hasConcept
W3013112475,demographic_history,hasConcept
W3013112475,multifactor_dimensionality_reduction,hasConcept
W3013112475,computational_biology,hasConcept
W3013112475,genetics,hasConcept
W3013112475,genome,hasConcept
W3013112475,genetic_variation,hasConcept
W3013112475,artificial_intelligence,hasConcept
W3013112475,computer_science,hasConcept
W3013112475,demography,hasConcept
W3013112475,gene,hasConcept
W3013112475,genotype,hasConcept
W3013112475,sociology,hasConcept
W3013112475,programming_language,hasConcept
W3013112475,single-nucleotide_polymorphism,hasConcept
W3013176417,phylogenetic_tree,hasConcept
W3013176417,sequence_(biology),hasConcept
W3013176417,phylogenetics,hasConcept
W3013176417,genome,hasConcept
W3013176417,evolutionary_biology,hasConcept
W3013176417,pandemic,hasConcept
W3013176417,biology,hasConcept
W3013176417,whole_genome_sequencing,hasConcept
W3013176417,severe_acute_respiratory_syndrome_coronavirus_2_(sars-cov-2),hasConcept
W3013176417,coronavirus_disease_2019_(covid-19),hasConcept
W3013176417,tree_of_life_(biology),hasConcept
W3013176417,tree_(set_theory),hasConcept
W3013176417,genetics,hasConcept
W3013176417,geography,hasConcept
W3013176417,genealogy,hasConcept
W3013176417,history,hasConcept
W3013176417,gene,hasConcept
W3013176417,medicine,hasConcept
W3013176417,disease,hasConcept
W3013176417,infectious_disease_(medical_specialty),hasConcept
W3013176417,combinatorics,hasConcept
W3013176417,mathematics,hasConcept
W3013176417,pathology,hasConcept
W3047931689,microbiome,hasConcept
W3047931689,host_(biology),hasConcept
W3047931689,plasticity,hasConcept
W3047931689,biology,hasConcept
W3047931689,evolutionary_biology,hasConcept
W3047931689,computational_biology,hasConcept
W3047931689,ecology,hasConcept
W3047931689,genetics,hasConcept
W3047931689,physics,hasConcept
W3047931689,thermodynamics,hasConcept
W3109395447,biology,hasConcept
W3109395447,phenotype,hasConcept
W3109395447,adaptation_(eye),hasConcept
W3109395447,hypoxia_(environmental),hasConcept
W3109395447,computational_biology,hasConcept
W3109395447,pleiotropy,hasConcept
W3109395447,genomics,hasConcept
W3109395447,transcriptome,hasConcept
W3109395447,gene,hasConcept
W3109395447,genetics,hasConcept
W3109395447,evolutionary_biology,hasConcept
W3109395447,functional_genomics,hasConcept
W3109395447,population,hasConcept
W3109395447,genome,hasConcept
W3109395447,neuroscience,hasConcept
W3109395447,gene_expression,hasConcept
W3109395447,chemistry,hasConcept
W3109395447,sociology,hasConcept
W3109395447,organic_chemistry,hasConcept
W3109395447,demography,hasConcept
W3109395447,oxygen,hasConcept
W3163767046,biology,hasConcept
W3163767046,mitochondrial_dna,hasConcept
W3163767046,evolutionary_biology,hasConcept
W3163767046,molecular_ecology,hasConcept
W3163767046,population_genetics,hasConcept
W3163767046,phylogenetic_tree,hasConcept
W3163767046,population,hasConcept
W3163767046,phylogeography,hasConcept
W3163767046,inheritance_(genetic_algorithm),hasConcept
W3163767046,ecology,hasConcept
W3163767046,molecular_evolution,hasConcept
W3163767046,ecological_genetics,hasConcept
W3163767046,phylogenetics,hasConcept
W3163767046,genetics,hasConcept
W3163767046,gene,hasConcept
W3163767046,sociology,hasConcept
W3163767046,demography,hasConcept
W3094193948,biology,hasConcept
W3094193948,ecdysteroid,hasConcept
W3094193948,arthropod,hasConcept
W3094193948,evolutionary_biology,hasConcept
W3094193948,gene,hasConcept
W3094193948,lineage_(genetic),hasConcept
W3094193948,gene_family,hasConcept
W3094193948,phylogenetics,hasConcept
W3094193948,genetics,hasConcept
W3094193948,gene_duplication,hasConcept
W3094193948,genome,hasConcept
W3094193948,ecology,hasConcept
W3094193948,larva,hasConcept
W3158172244,phylum,hasConcept
W3158172244,biology,hasConcept
W3158172244,evolutionary_biology,hasConcept
W3158172244,phylogenetics,hasConcept
W3158172244,taxonomic_rank,hasConcept
W3158172244,taxonomy_(biology),hasConcept
W3158172244,phylogenomics,hasConcept
W3158172244,viral_evolution,hasConcept
W3158172244,clade,hasConcept
W3158172244,ecology,hasConcept
W3158172244,genome,hasConcept
W3158172244,taxon,hasConcept
W3158172244,genetics,hasConcept
W3158172244,gene,hasConcept
W3014787643,biology,hasConcept
W3014787643,subgenus,hasConcept
W3014787643,phylogenetics,hasConcept
W3014787643,phylogenetic_tree,hasConcept
W3014787643,lineage_(genetic),hasConcept
W3014787643,genus,hasConcept
W3014787643,evolutionary_biology,hasConcept
W3014787643,chloroplast_dna,hasConcept
W3014787643,allium,hasConcept
W3014787643,zoology,hasConcept
W3014787643,botany,hasConcept
W3014787643,genetics,hasConcept
W3014787643,gene,hasConcept
W3168051882,biology,hasConcept
W3168051882,rose_(mathematics),hasConcept
W3168051882,rugosa,hasConcept
W3168051882,ecology,hasConcept
W3168051882,evolutionary_ecology,hasConcept
W3168051882,evolutionary_biology,hasConcept
W3168051882,genome,hasConcept
W3168051882,chromosome,hasConcept
W3168051882,botany,hasConcept
W3168051882,genetics,hasConcept
W3168051882,horticulture,hasConcept
W3168051882,gene,hasConcept
W3168051882,host_(biology),hasConcept
W3200894609,sexual_selection,hasConcept
W3200894609,biology,hasConcept
W3200894609,natural_selection,hasConcept
W3200894609,selection_(genetic_algorithm),hasConcept
W3200894609,competition_(biology),hasConcept
W3200894609,evolutionary_biology,hasConcept
W3200894609,rivalry,hasConcept
W3200894609,mate_choice,hasConcept
W3200894609,ecology,hasConcept
W3200894609,mating,hasConcept
W3200894609,computer_science,hasConcept
W3200894609,artificial_intelligence,hasConcept
W3200894609,economics,hasConcept
W3200894609,macroeconomics,hasConcept
W3047696772,biology,hasConcept
W3047696772,gut_flora,hasConcept
W3047696772,adaptation_(eye),hasConcept
W3047696772,host_(biology),hasConcept
W3047696772,phenotypic_plasticity,hasConcept
W3047696772,microbiome,hasConcept
W3047696772,phenotype,hasConcept
W3047696772,evolutionary_biology,hasConcept
W3047696772,phylogenetics,hasConcept
W3047696772,clade,hasConcept
W3047696772,zoology,hasConcept
W3047696772,genetics,hasConcept
W3047696772,gene,hasConcept
W3047696772,immunology,hasConcept
W3047696772,neuroscience,hasConcept
W4220666315,cline_(biology),hasConcept
W4220666315,plateau_(mathematics),hasConcept
W4220666315,population,hasConcept
W4220666315,biology,hasConcept
W4220666315,evolutionary_biology,hasConcept
W4220666315,geography,hasConcept
W4220666315,demography,hasConcept
W4220666315,mathematical_analysis,hasConcept
W4220666315,mathematics,hasConcept
W4220666315,sociology,hasConcept
W3107541694,biology,hasConcept
W3107541694,trimming,hasConcept
W3107541694,inference,hasConcept
W3107541694,phylogenetic_tree,hasConcept
W3107541694,multiple_sequence_alignment,hasConcept
W3107541694,evolutionary_biology,hasConcept
W3107541694,phylogenetics,hasConcept
W3107541694,sequence_alignment,hasConcept
W3107541694,computational_biology,hasConcept
W3107541694,occam's_razor,hasConcept
W3107541694,genetics,hasConcept
W3107541694,computer_science,hasConcept
W3107541694,artificial_intelligence,hasConcept
W3107541694,statistics,hasConcept
W3107541694,mathematics,hasConcept
W3107541694,gene,hasConcept
W3107541694,operating_system,hasConcept
W3107541694,peptide_sequence,hasConcept
W3089036867,phylogenetic_tree,hasConcept
W3089036867,evolutionary_biology,hasConcept
W3089036867,functional_organization,hasConcept
W3089036867,biology,hasConcept
W3089036867,neuroscience,hasConcept
W3089036867,gene,hasConcept
W3089036867,genetics,hasConcept
W3010808207,biology,hasConcept
W3010808207,orobanchaceae,hasConcept
W3010808207,clade,hasConcept
W3010808207,phylogenetic_tree,hasConcept
W3010808207,haustorium,hasConcept
W3010808207,phylogenetics,hasConcept
W3010808207,parasitic_plant,hasConcept
W3010808207,evolutionary_biology,hasConcept
W3010808207,molecular_phylogenetics,hasConcept
W3010808207,botany,hasConcept
W3010808207,ecology,hasConcept
W3010808207,host_(biology),hasConcept
W3010808207,gene,hasConcept
W3010808207,biochemistry,hasConcept
W3106874121,modularity_(biology),hasConcept
W3106874121,adaptation_(eye),hasConcept
W3106874121,pleiotropy,hasConcept
W3106874121,variation_(astronomy),hasConcept
W3106874121,evolutionary_biology,hasConcept
W3106874121,biology,hasConcept
W3106874121,local_adaptation,hasConcept
W3106874121,ecology,hasConcept
W3106874121,genetics,hasConcept
W3106874121,phenotype,hasConcept
W3106874121,physics,hasConcept
W3106874121,neuroscience,hasConcept
W3106874121,astrophysics,hasConcept
W3106874121,sociology,hasConcept
W3106874121,demography,hasConcept
W3106874121,gene,hasConcept
W3106874121,population,hasConcept
W3128142453,biology,hasConcept
W3128142453,diversification_(marketing_strategy),hasConcept
W3128142453,taxon,hasConcept
W3128142453,bacteriophage,hasConcept
W3128142453,evolutionary_biology,hasConcept
W3128142453,genetics,hasConcept
W3128142453,ecology,hasConcept
W3128142453,gene,hasConcept
W3128142453,escherichia_coli,hasConcept
W3128142453,marketing,hasConcept
W3128142453,business,hasConcept
W3003341178,phylogenomics,hasConcept
W3003341178,biology,hasConcept
W3003341178,subspecies,hasConcept
W3003341178,phylogenetics,hasConcept
W3003341178,taxonomy_(biology),hasConcept
W3003341178,phylogenetic_tree,hasConcept
W3003341178,subgenus,hasConcept
W3003341178,evolutionary_biology,hasConcept
W3003341178,genome,hasConcept
W3003341178,taxonomic_rank,hasConcept
W3003341178,genomics,hasConcept
W3003341178,bacterial_taxonomy,hasConcept
W3003341178,zoology,hasConcept
W3003341178,genetics,hasConcept
W3003341178,clade,hasConcept
W3003341178,gene,hasConcept
W3003341178,ecology,hasConcept
W3003341178,taxon,hasConcept
W3003341178,16s_ribosomal_rna,hasConcept
W3123998375,genetic_algorithm,hasConcept
W3123998375,biology,hasConcept
W3123998375,reproductive_isolation,hasConcept
W3123998375,divergence_(linguistics),hasConcept
W3123998375,evolutionary_biology,hasConcept
W3123998375,gene_flow,hasConcept
W3123998375,ecological_speciation,hasConcept
W3123998375,phylogenetic_tree,hasConcept
W3123998375,drosophila_(subgenus),hasConcept
W3123998375,range_(aeronautics),hasConcept
W3123998375,population,hasConcept
W3123998375,genetics,hasConcept
W3123998375,genetic_variation,hasConcept
W3123998375,sociology,hasConcept
W3123998375,gene,hasConcept
W3123998375,demography,hasConcept
W3123998375,philosophy,hasConcept
W3123998375,composite_material,hasConcept
W3123998375,linguistics,hasConcept
W3123998375,materials_science,hasConcept
W4367173711,transposable_element,hasConcept
W4367173711,biology,hasConcept
W4367173711,genome,hasConcept
W4367173711,retrotransposon,hasConcept
W4367173711,evolutionary_biology,hasConcept
W4367173711,genome_size,hasConcept
W4367173711,genetics,hasConcept
W4367173711,genome_evolution,hasConcept
W4367173711,computational_biology,hasConcept
W4367173711,gene,hasConcept
W3107700078,biology,hasConcept
W3107700078,evolutionary_biology,hasConcept
W3107700078,ecology,hasConcept
W3081667585,polyploid,hasConcept
W3081667585,biology,hasConcept
W3081667585,genome,hasConcept
W3081667585,evolutionary_biology,hasConcept
W3081667585,genetics,hasConcept
W3081667585,genome_size,hasConcept
W3081667585,computational_biology,hasConcept
W3081667585,gene,hasConcept
W3045222827,biology,hasConcept
W3045222827,hypoxia_(environmental),hasConcept
W3045222827,evolutionary_biology,hasConcept
W3045222827,adaptation_(eye),hasConcept
W3045222827,phenotype,hasConcept
W3045222827,ecological_niche,hasConcept
W3045222827,gene,hasConcept
W3045222827,model_organism,hasConcept
W3045222827,computational_biology,hasConcept
W3045222827,ecology,hasConcept
W3045222827,genetics,hasConcept
W3045222827,habitat,hasConcept
W3045222827,neuroscience,hasConcept
W3045222827,organic_chemistry,hasConcept
W3045222827,oxygen,hasConcept
W3045222827,chemistry,hasConcept
W3141469998,biology,hasConcept
W3141469998,nomenclature,hasConcept
W3141469998,taxonomy_(biology),hasConcept
W3141469998,hierarchy,hasConcept
W3141469998,genome,hasConcept
W3141469998,evolutionary_biology,hasConcept
W3141469998,taxon,hasConcept
W3141469998,taxonomic_rank,hasConcept
W3141469998,computational_biology,hasConcept
W3141469998,genealogy,hasConcept
W3141469998,data_science,hasConcept
W3141469998,genetics,hasConcept
W3141469998,zoology,hasConcept
W3141469998,ecology,hasConcept
W3141469998,computer_science,hasConcept
W3141469998,gene,hasConcept
W3141469998,economics,hasConcept
W3141469998,market_economy,hasConcept
